"state","lga","longitude","latitude","SLR","SWL_AEPPC","MTWL_AEPPC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"SA","Port Pirie",138.000579833984,-33.1267433166504,0.54,3.09,2.98,31.72,20.34,57.7,75.07,42.75,160.83
"SA","Port Adelaide Enfield",138.475845336914,-34.7812461853027,0.54,2.64,4.09,167.07,85.12,417.43,28.39,17.66,55.07
"QLDNorth","Townsville",146.846267700195,-19.251106262207,0.54,2.79,2.51,519.79,231.33,1549.83,56.87,33.69,115.33
"SA","Charles Sturt",138.472106933594,-34.8702430725098,0.54,2.72,2.88,181.87,91.6,461.56,45.66,27.08,93.7
"VIC","Queenscliffe",144.617172241211,-38.2871551513672,0.54,1.73,4.56,5228.08,1640.77,25612.93,206.78,103.61,525.58
"NT","Darwin",130.81266784668,-12.4085102081299,0.54,4.44,2.95,482.19,220.74,1372.29,23.82,15.53,42.79
"SA","Victor Harbor",138.605804443359,-35.594554901123,0.54,1.95,2.64,220.22,112.52,538.43,37.8,23.51,71.91
"WASouth","Albany",117.89533996582,-35.1227531433105,0.54,1.55,2.23,1222.04,485.11,4258.68,348.19,160.07,1003.16
"SA","Unincorporated SA",135.905776977539,-34.6888732910156,0.54,2.03,2.98,1208.73,494.19,3996.25,29.29,18.47,55.2
"SA","Unincorporated SA",133.05322265625,-32.1064491271973,0.54,2.45,2.79,120.08,61.95,299.71,111.42,58.93,266.71
"WASouth","Greater Geraldton",114.582710266113,-28.7869205474854,0.54,1.5,2.85,1576.05,617.96,5531.84,15.44,10.81,24.99
"NSW","Newcastle",151.791976928711,-32.9030685424805,0.54,1.82,2.05,2131.54,815.94,7676.4,252.64,115.2,756.48
"VIC","Hobsons Bay",144.897003173828,-37.8736267089844,0.54,1.49,3.08,3153.32,1078.95,13600.06,84.31,44.66,205.48
"QLDSouth","Bundaberg",152.412872314453,-24.7567653656006,0.54,2.51,3.12,8089.19,2386.35,43200.88,8.29,6.26,12.16
"WASouth","Bunbury",115.637229919434,-33.3057746887207,0.54,1.71,1.67,75.91,44.53,154.03,2602.44,856.91,12240.18
"TAS","Clarence",147.393463134766,-42.9977607727051,0.54,1.61,5.43,4479.18,1405.4,22195.06,6.85,5.14,10.32
"WANorth","Port Hedland",118.570663452148,-20.2921123504639,0.54,4.21,3.85,91.75,48.57,222.32,9469.97,2710.34,52964.84
"WANorth","Wyndham-East Kimberley",128.095184326172,-15.3794431686401,0.54,4.47,2.98,15471.16,4267.01,89688.28,605.09,254.13,1988.71
"QLDSouth","Brisbane",153.156661987305,-27.3602046966553,0.54,2.16,2.2,42630.9,10168.35,302795.51,484.71,202.08,1642.13
"VIC","Greater Geelong",144.419860839844,-38.2895736694336,0.54,1.53,2.05,1074.94,427.11,3770.14,243.09,115.24,677.44
"TAS","Burnie",145.878601074219,-41.0355949401855,0.54,2.43,2.68,1947.32,705.23,7801.98,39.71,23.29,84.2
"WANorth","Carnarvon",113.636138916016,-24.8981914520264,0.54,1.77,4.73,362.87,162.59,1093.89,19.14,12.76,33.5
"QLDNorth","Mackay",149.22673034668,-21.1112022399902,0.54,4.19,3.17,99.31,54.64,222.66,29.66,19.15,53.5
"TAS","George Town",146.792098999023,-41.052360534668,0.54,2.42,6.3,1484.43,573,5379.44,79.8,45.35,170.94
"WANorth","Broome",122.209922790527,-17.9969673156738,0.54,5.66,2.72,121.36,65.01,282.13,375.51,166.33,1154.12
"QLDNorth","Cairns",145.847991943359,-16.8677730560303,0.54,2.37,2.84,3191.92,1076.85,14122.43,13.03,9.12,21.37
"NT","East Arnhem",136.69255065918,-12.2084197998047,0.54,2.57,3.42,470.19,202.04,1506.46,13.1,9.16,21.48
"QLDNorth","Aurukun",141.797592163086,-12.6793203353882,0.54,2.39,3.24,63.25,35.47,141.05,273.36,129.59,755.86
"QLDNorth","Gladstone",151.407104492188,-23.962682723999,0.54,3.05,2.33,2089.34,758,8304.74,41.71,25.1,83.8
"NSW","Kempsey",153.09098815918,-30.9209632873535,0.54,1.78,2.24,10048.38,3113.37,48361,75.27,41.77,169.15
"VIC","East Gippsland",147.9462890625,-37.9042129516602,0.54,1.39,3.31,7248.69,2139.17,38986.27,143.16,71.88,371.58
"QLDNorth","Gladstone",151.320953369141,-23.7948703765869,0.54,3.06,2.73,1791.08,656.11,7063.77,58.81,33.68,126.71
"VIC","Bass Coast",145.121734619141,-38.5073280334473,0.54,2.42,3.52,907.2,362.69,3181.03,7.8,5.83,11.7
"NSW","Bega Valley",149.936981201172,-37.097900390625,0.54,1.83,2.64,1448.65,578.15,4949.61,22.84,14.57,42.92
"NT","East Arnhem",136.425445556641,-13.8104448318481,0.54,2.04,2.79,108.75,56.73,267.65,120.94,63.71,290.1
"QLDNorth","Torres",142.110595703125,-10.6579341888428,0.54,2.68,2.59,150.01,77,372.24,23.82,15.56,42.63
"SA","Grant",140.672210693359,-38.0639533996582,0.54,1.52,2.87,11824.34,3424.16,63732.01,16.55,11.46,27.2
"NSW","Northern Beaches",151.305068969727,-33.8254356384277,0.54,1.87,3.85,2025.94,781.57,7216.34,35.09,20.71,74.27
"WANorth","Karratha",116.761528015137,-20.5944957733154,0.54,4.15,2.98,336.88,152.17,1005.35,40.79,25,79.34
"SA","Copper Coast",137.588287353516,-33.9396820068359,0.54,2.37,2.82,58.82,34.16,123.44,203.76,99.05,548.26
"TAS","Devonport",146.352432250977,-41.1579093933105,0.54,2.45,3.23,1596.14,595.9,6123.1,12.63,9.06,19.81
"NSW","Randwick",151.252304077148,-33.9962577819824,0.54,1.86,4.82,1866.9,730.28,6517.35,38.34,23.46,75.1
"QLDNorth","Mackay",149.297515869141,-21.2697410583496,0.54,4.35,3.12,108.04,59.03,244.01,88.3,48.18,202.59
"QLDNorth","Cassowary Coast",146.139678955078,-17.6090087890625,0.54,2.35,1.31,1248.13,484.28,4530.06,1271.07,481.64,4816.19
"TAS","Glamorgan-Spring Bay",148.067794799805,-42.5660400390625,0.54,1.5,3.42,13380.88,3730.15,76781.97,70.6,39.51,156.85
"QLDNorth","Cassowary Coast",146.334701538086,-18.4832286834717,0.54,2.73,2.45,301.63,140.15,860.1,32.41,19.39,67.21
"WANorth","Ashburton",115.163749694824,-21.6142768859863,0.54,2.16,4.17,383.14,163.57,1262.38,8.84,6.37,14.12
"WANorth","Karratha",117.169364929199,-20.5933799743652,0.54,4.18,3.71,168.94,81.46,468.15,9.67,7.05,14.98
"QLDNorth","Carpentaria",140.803146362305,-17.5088596343994,0.54,3.3,4.42,46.61,27.03,99.74,127.09,64.28,328.13
"QLDNorth","Rockhampton",150.838195800781,-23.6046981811523,0.54,3.39,2.79,26512.94,6698.3,174625.29,75.11,41.56,169.72
"QLDSouth","Sunshine Coast",153.139892578125,-26.6974658966064,0.54,1.89,3.89,65532.58,14965.36,490506.8,14.49,10.14,23.58
"QLDNorth","Whitsunday",148.842590332031,-20.2819118499756,0.54,3.12,2.83,232.91,112.58,627.69,39.62,24.5,75.97
"QLDNorth","Torres",142.155624389648,-10.5569248199463,0.54,2.67,2.97,182.43,92.19,460.04,786.62,314.15,2791.51
"QLDSouth","Fraser Coast",152.941467285156,-25.2762908935547,0.54,2.79,3.03,6061.71,1970.55,27561.99,29.01,18.73,52.38
"SA","Unincorporated SA",137.602798461914,-33.023551940918,0.54,2.93,2.62,31.28,20.09,56.74,69.74,38.09,162.48
"QLDSouth","Gold Coast",153.421966552734,-27.9614505767822,0.54,1.81,3.68,56512.86,13868.48,374157.9,25.67,15.87,50.88
"WANorth","Karratha",116.678909301758,-20.5885372161865,0.54,2.17,2.39,285.35,130.86,837.27,252.36,114.04,769.1
"QLDNorth","Torres",142.315673828125,-10.5067167282104,0.54,2.61,2.48,393.23,179.38,1140.24,778,315.02,2691.87
"QLDNorth","Douglas",145.468811035156,-16.4769401550293,0.54,2.36,2.13,2636.24,916.18,11177.27,79.1,43.14,183.04
"NSW","Clarence Valley",153.367126464844,-29.4367237091064,0.54,1.77,2.99,5777.5,1975.88,24053.77,6.89,5.3,9.89
"NT","Roper Gulf",136.915344238281,-15.7344379425049,0.54,2.13,3.03,33,20.47,63.67,30.93,19.79,56.54
"QLDNorth","Torres Strait Island",142.210647583008,-10.522177696228,0.54,2.64,1.68,218.2,106.89,576.14,943.08,363.31,3538.12
"VIC","Greater Geelong",144.724807739258,-38.1704139709473,0.54,1.47,1.94,2205.35,828.64,8195.17,157.27,78.89,406.11
"VIC","Mornington Peninsula",144.899749755859,-38.3481216430664,0.54,1.51,3.39,836.03,358.8,2588.08,7.88,5.98,11.48
"WASouth","Joondalup",115.731964111328,-31.8238124847412,0.54,1.54,2.86,541.78,240.53,1618.38,50.18,29.94,101.22
"SA","Onkaparinga",138.470275878906,-35.0958251953125,0.54,2.71,4.78,241.68,116.36,654.56,21.72,14.29,38.59
"QLDNorth","Livingstone",150.760681152344,-23.1353740692139,0.54,3.32,2.04,342.1,158.28,975.09,454.89,195.81,1455.94
"VIC","Surf Coast",144.035140991211,-38.4956665039062,0.54,2.06,3.1,1085.38,425.25,3904.69,47.97,29.02,94.54
"SA","Yorke Peninsula",137.767929077148,-35.0375442504883,0.54,2.4,3.82,618.62,259.88,2028.95,24.3,15.69,44.44
"QLDNorth","Whitsunday",148.079605102539,-19.8762283325195,0.54,2.62,2.53,481.22,210.4,1489.79,13.63,9.49,22.5
"WANorth","Exmouth",114.142883300781,-21.9546566009521,0.54,2.15,2.27,457.22,199.26,1428.98,22.21,15.07,37.29
"NSW","Shoalhaven",150.768478393555,-35.0744934082031,0.54,1.84,2.47,985.37,420.53,3053.21,88.12,49.23,193.49
"NSW","Coffs Harbour",153.156051635742,-30.3061962127686,0.54,1.93,1.76,18928,5380.42,102522.52,2253.07,758.32,10269.37
"VIC","Moyne",142.245132446289,-38.4012489318848,0.54,1.52,3.06,9786.8,2995.6,48225.35,46.89,28.12,94.07
"SA","Onkaparinga",138.458389282227,-35.1697807312012,0.54,2.7,3.99,264.69,125.52,733.02,11.4,7.88,19.34
"WANorth","Ashburton",115.466323852539,-20.6898097991943,0.54,2.2,1.39,147.02,71.39,406.43,1004.63,414.14,3307.94
"VIC","South Gippsland",146.47053527832,-38.7002143859863,0.54,2.36,6.31,25428.92,6355.09,171446.08,10.36,7.53,16.06
"QLDNorth","Isaac",149.473999023438,-21.7463283538818,0.54,4.34,2.45,131.63,68.54,320.8,807.87,324.04,2837.99
"QLDNorth","Cook",145.285095214844,-15.4928417205811,0.54,2.29,1.54,3432.54,1163.8,14974.1,1023.98,389.65,3909.46
"VIC","Greater Geelong",144.635314941406,-38.1060447692871,0.54,1.51,3.18,3738.82,1292.27,15659.48,17.01,11.2,30.75
"WANorth","Ashburton",115.375946044922,-20.6875629425049,0.54,2.11,2,2492.55,880.22,10295.92,81.3,45.02,182.44
"TAS","West Coast",145.027053833008,-41.8157424926758,0.54,2.37,3.98,158822.58,31471.52,1460026.49,25.85,16.91,45.91
"WASouth","Dundas",128.882766723633,-31.7294902801514,0.54,2.39,3.21,466.11,210.4,1363.33,43.95,26.94,85.04
"SA","Kingston (SA)",139.666198730469,-36.9562568664551,0.54,1.96,2.27,182.29,94.67,437.6,265.28,124.84,745.16
"SA","Kangaroo Island",137.180358886719,-36.0086135864258,0.54,2.4,3.27,713.53,310.17,2178.53,547.45,225.64,1878.55
"TAS","Circular Head",145.312255859375,-40.7651710510254,0.54,2.42,3.93,3116.71,1050.34,13840.14,13.39,9.4,21.79
"SA","Elliston",134.854675292969,-33.6464500427246,0.54,2.13,2.61,96.55,52.37,222.63,24.93,16.34,44.23
"WASouth","Mandurah",115.67813873291,-32.5906257629395,0.54,1.3,2.56,1417.33,528.15,5500.75,19.92,13.19,35.18
"WANorth","Shark Bay",113.513900756836,-25.9233150482178,0.54,1.81,2.4,124.86,63.34,320.97,182.16,87.85,501.74
"VIC","Greater Geelong",144.474060058594,-38.2902946472168,0.54,1.76,3.05,1023.19,408.36,3570.61,26.3,17.18,46.78
"SA","Port Augusta",137.763549804688,-32.6352653503418,0.54,2.95,2.6,26.49,17.48,46.25,74.6,41.65,165.78
"QLDSouth","Noosa",153.108322143555,-26.3750782012939,0.54,1.9,2.69,38698.92,9471.87,263649.02,28.28,18.06,52.2
"SA","Unincorporated SA",132.431213378906,-32.0147438049316,0.54,2.4,6.14,333.52,149.58,1009.65,37.71,22.11,80.4
"WANorth","Derby-West Kimberley",123.560806274414,-17.287561416626,0.54,5.61,2.98,415.95,191.18,1185.5,44.59,27.28,86.56
"SA","Unincorporated SA",136.499649047852,-35.1658554077148,0.54,2.07,6.91,321.59,154.77,856.48,18.67,12.28,33.6
"WANorth","Derby-West Kimberley",123.719276428223,-16.1033020019531,0.54,5.66,2.67,126.15,67.3,294.77,11.86,8.26,19.77
"WANorth","Ashburton",115.097961425781,-21.6335697174072,0.54,2.16,2.59,413.39,175.36,1371.02,26.41,17.45,46
"SA","Wattle Range",139.998825073242,-37.4942817687988,0.54,1.55,3.9,1750.38,694.61,5978.21,173.03,83.22,481.01
"QLDNorth","Torres",142.626602172852,-10.716986656189,0.54,2.62,1.1,330.81,154.96,923.69,1165.41,457.15,4163.84
"TAS","Huon Valley",147.098419189453,-43.2927169799805,0.54,1.63,3.95,2234.23,794.06,9186.18,381.93,166.5,1208.65
"QLDNorth","Torres",142.322967529297,-10.5164833068848,0.54,2.59,2.14,814.01,332.22,2766.49,34.89,22.14,64.28
"SA","Kangaroo Island",136.535095214844,-35.8576393127441,0.54,2.08,2.79,286.11,138.48,759.29,174.37,88.2,440.26
"SA","Wattle Range",139.879470825195,-37.3767509460449,0.54,1.59,1.95,479.68,220.03,1360.73,130.16,69.53,302.86
"SA","Unincorporated SA",136.156509399414,-34.9915504455566,0.54,2.06,2.32,451.76,206.59,1292.97,1226.65,494.7,4152.93
"VIC","Unincorporated Vic",146.515869140625,-38.9114189147949,0.54,2.37,4.12,9324.5,2681.29,51745.6,11.5,8.31,17.91
"WANorth","Shark Bay",114.16576385498,-26.3805446624756,0.54,1.89,2.2,38.51,23.35,76.69,187.33,92.69,490.43
"QLDSouth","Fraser Coast",153.356964111328,-24.9777183532715,0.54,2.78,3.23,16904.81,4565.12,101329.65,31.47,19.61,60.38
"WASouth","Rockingham",115.701889038086,-32.3069496154785,0.54,1.52,2.65,705.78,301.05,2231.37,14.19,10,22.83
"WASouth","Nedlands",115.749351501465,-31.9685497283936,0.54,1.54,2.94,468.52,216.63,1311.91,16.99,11.42,29.5
"WANorth","Exmouth",114.09871673584,-22.0990867614746,0.54,2.16,3.6,338.08,152.71,1008.7,8.67,6.32,13.54
"WANorth","Ashburton",115.477195739746,-20.836986541748,0.54,2.19,1.67,172.98,82.23,492.08,53.1,31.84,105.78
"SA","Kangaroo Island",137.937957763672,-35.7128486633301,0.54,1.91,2.69,644.4,281.99,1955.63,77.55,43.05,173.76
"SA","Cleve",136.576965332031,-33.9472122192383,0.54,2.28,2.29,350.73,161.37,1008.42,266.97,131.09,693.13
"SA","Lower Eyre Peninsula",136.023025512695,-34.8660087585449,0.54,2.05,3.57,598.27,266.83,1762.2,29.38,18.82,53.76
"SA","Whyalla",137.786407470703,-32.9926872253418,0.54,2.93,2.45,32.41,20.75,59.03,28.82,18.56,52.32
"SA","Yorke Peninsula",137.354400634766,-34.9310340881348,0.54,2.48,5.22,94.36,51.93,212.11,17.78,12.01,30.48
"QLDNorth","Mackay",149.895462036133,-21.0195617675781,0.54,4.31,2.55,301.11,143.44,820.05,77.3,42.96,172.9
"VIC","East Gippsland",147.987808227539,-37.8907623291016,0.54,1.39,3.78,6839.38,2031.64,36481.42,11.84,8.54,18.44
NA,"Whitsunday",149.818756103516,-20.0906581878662,0.54,3.06,2.41,1868.79,694.84,7150.02,142.52,72.35,362.28
"NSW","Ballina",153.61018371582,-28.8397369384766,0.54,1.85,4.36,19827.35,5690.15,105283.78,312.97,148.84,852.95
"NT","Unincorporated NT",130.514770507812,-12.6257009506226,0.54,4.43,2.78,673.35,288.44,2118.5,40.45,24.74,79.01
"SA","Yankalilla",138.086761474609,-35.6061515808105,0.54,1.93,2.68,351.17,166.21,958.82,17.82,12.42,28.82
"NSW","Port Stephens",152.201217651367,-32.7411689758301,0.54,1.88,3.15,2609.59,969.25,9805.32,401.36,176.82,1240.31
"QLDNorth","Cook",144.883728027344,-14.5548992156982,0.54,2.31,3.23,6104.95,1927.51,29271.08,33.5,20.51,66.17
"QLDNorth","Gladstone",151.92448425293,-23.306095123291,0.54,3.03,3.84,6560.64,2069.06,31375.99,20.78,13.81,36.38
"VIC","Bass Coast",145.359298706055,-38.569507598877,0.54,2.41,2.9,1112.88,431.9,4068.66,25.1,16.33,45.16
"WASouth","Dundas",126.06566619873,-32.2820434570312,0.54,1.63,2.39,711.18,303.89,2240.13,66.92,38.28,143.25
"VIC","Mornington Peninsula",144.762985229492,-38.345573425293,0.54,1.48,3.32,756.44,331.9,2264.02,1460.41,542.44,5690.88
"QLDNorth","Cook",143.415405273438,-12.5892887115479,0.54,2.22,2.85,13004.1,3713.47,71486.83,59.28,32.73,136.98
"QLDNorth","Gladstone",151.908676147461,-23.4388313293457,0.54,3.03,3.46,6567.59,2062.65,31648.64,28.66,18.37,52.5
"VIC","Mornington Peninsula",145.036819458008,-38.4872627258301,0.54,2.41,2.44,1362.18,518.8,5088.37,114.6,59.98,279.31
"VIC","Kingston (Vic.)",145.111022949219,-38.0797386169434,0.54,1.5,6.08,1934.02,708.74,7583.62,31.22,19.43,60.09
"WANorth","Wyndham-East Kimberley",124.291732788086,-15.322434425354,0.54,5.65,3,153.61,78.78,381.19,49.14,28.97,101.46
"VIC","Bass Coast",145.368392944336,-38.5389366149902,0.54,2.42,2.18,1017.57,400.11,3652.31,506.63,208.13,1760.22
"VIC","Wyndham",144.678146362305,-37.9899787902832,0.54,1.51,2.22,4766.43,1566.96,21551.3,824.16,326.67,2956.97
"VIC","Surf Coast",144.363662719727,-38.3202171325684,0.54,1.53,2.39,1166.24,457.92,4159,19.98,13.42,34.37
"SA","Elliston",134.446472167969,-33.7753486633301,0.54,2.09,3.91,213.92,105.99,553.85,109.38,56.77,271.73
"QLDNorth","Lockhart River",143.524948120117,-13.1872329711914,0.54,2.23,1.7,12452.9,3552.04,68794.78,136.99,69.93,345.63
"VIC","Mornington Peninsula",145.015808105469,-38.2528228759766,0.54,1.5,3.21,1180.46,476.54,3998.41,110.71,58.19,268.28
"QLDNorth","Cook",145.479095458984,-14.6609563827515,0.54,2.31,2.77,3977.47,1311.81,18089.01,16.94,11.58,28.49
"WASouth","Dandaragan",115.017585754395,-30.3131942749023,0.54,1.52,4.29,1003.15,413.63,3302.03,50.98,29.46,109.12
"QLDNorth","Livingstone",150.680480957031,-21.9535064697266,0.54,3.3,2.77,705.4,296.89,2285.69,269.59,121.13,826.54
"QLDNorth","Cook",143.597961425781,-13.4578561782837,0.54,2.23,2.85,8266.95,2451.09,43669.83,728.47,300.37,2446.93
"QLDNorth","Gladstone",151.36018371582,-23.8441028594971,0.54,3.06,2.7,1909.66,696.42,7562.26,36.54,22.42,71.42
"SA","Franklin Harbour",136.89794921875,-33.7826766967773,0.54,2.31,6.29,167.58,85.27,419.54,5.01,4.01,6.84
"WANorth","Broome",122.920036315918,-16.39599609375,0.54,5.62,4.72,295.82,138.65,831.07,25.7,16.4,47.83
"QLDNorth","Palm Island",146.692947387695,-18.7623119354248,0.54,2.71,1.54,584.81,254.73,1800.32,1058.09,400.93,4062.64
"VIC","Greater Geelong",144.608428955078,-38.1155853271484,0.54,1.51,2.65,3918.45,1342.91,16619.54,20.82,13.57,37.79
"NT","Roper Gulf",136.516967773438,-15.5269403457642,0.54,2.09,1.37,57.24,32.42,126.22,999.3,396.03,3538.68
"VIC","Mornington Peninsula",144.682495117188,-38.3029098510742,0.54,1.46,1.69,1729.63,696.21,5765.01,534.57,237.79,1592.56
"VIC","Mornington Peninsula",144.72526550293,-38.3128089904785,0.54,1.47,2.09,937.66,405.48,2846.24,271.3,122.28,826.36
"VIC","Bayside (Vic.)",145.012969970703,-37.9861907958984,0.54,1.49,1.89,2948.81,1014.09,12654.93,243.5,111.49,725.31
"VIC","Port Phillip",144.961761474609,-37.8651657104492,0.54,1.49,2.99,3369.87,1125.78,15130.53,12.22,8.42,20.78
"NT","Roper Gulf",135.730651855469,-14.306037902832,0.54,2.13,3.27,33.03,19.85,67.72,1209.81,475.49,4296.59
"QLDNorth","Torres",142.951507568359,-9.85594081878662,0.54,2.56,2.66,2482.78,887.77,10024.42,30.13,19.33,54.9
"SA","Port Augusta",137.856109619141,-32.7116355895996,0.54,2.94,3.49,28.51,18.64,50.35,9.15,6.56,14.7
"WANorth","Ashburton",115.418029785156,-20.6629943847656,0.54,2.13,2.67,1300.68,496.53,4852.69,220.7,105.13,613.72
"QLDNorth","Douglas",145.559967041016,-16.3844261169434,0.54,2.36,3.75,3121.12,1059.65,13667.15,32.02,19.44,64.53
"NT","East Arnhem",135.162536621094,-12.2201509475708,0.54,2.6,1.43,237.23,111.8,669.72,191.13,94.73,498.09
"TAS","Circular Head",144.763442993164,-40.4397125244141,0.54,2.4,2.97,12736.47,3549.27,73378.53,287.81,133.92,821.15
"TAS","King Island",144.104827880859,-40.0475730895996,0.54,2,3.54,34736.78,8090.9,261879.91,327.41,149.6,958.1
"QLDNorth","Cook",145.447540283203,-15.7513809204102,0.54,2.3,3.44,3099.06,1054.63,13517.83,12.16,8.59,19.66
NA,"Mackay",150.928894042969,-20.4258937835693,0.54,4.07,4.03,5943.71,1890.69,28155.67,146.56,73.45,381.06
"VIC","Bass Coast",145.272766113281,-38.5111198425293,0.54,2.41,3.87,1138.6,439.81,4193.02,7.71,5.9,11.1
"QLDNorth","Pormpuraaw",141.524032592773,-14.5044069290161,0.54,2.39,6.34,63.49,35.67,141.06,15.53,10.58,26.46
"WANorth","Broome",121.965843200684,-18.4140720367432,0.54,5.67,1.85,107.43,58.34,245.47,283.27,127.3,864.81
"VIC","Wyndham",144.801208496094,-37.9131851196289,0.54,1.49,2.24,3172.94,1104.66,13247.99,49.33,29.75,97.67
"WASouth","Manjimup",115.999702453613,-34.846134185791,0.54,1.58,3.95,2754.45,971.63,11327.65,21.49,14.11,38.37
NA,"Whitsunday",149.715850830078,-20.0136013031006,0.54,3.06,3.82,1823.52,679.16,6966.01,11.57,8.22,18.57
"QLDNorth","Whitsunday",148.560501098633,-19.9888191223145,0.54,2.63,2.52,403.34,181.89,1192.67,26.82,17.19,49.39
"SA","Yankalilla",138.237152099609,-35.4988975524902,0.54,1.92,1.66,426.61,189.11,1297.6,307.4,141.15,895.07
"VIC","Mornington Peninsula",144.851089477539,-38.3629608154297,0.54,1.51,3.38,724.36,317.84,2172.95,4.73,3.77,6.51
"WANorth","Exmouth",114.142738342285,-21.7975425720215,0.54,2.13,3.63,1078.81,432.61,3719.21,342.42,151.34,1063.92
"WANorth","Wyndham-East Kimberley",128.772811889648,-14.8344984054565,0.54,4.5,1.72,2038.09,761.35,7689.71,337.5,160.33,917.5
"WASouth","Manjimup",116.738777160645,-35.0417938232422,0.54,1.54,3.63,1402.09,543.37,5062.36,6,4.73,8.28
"QLDNorth","Mornington",139.676879882812,-16.4017772674561,0.54,3.38,4.17,22.61,14.98,39.54,9.01,6.66,13.66
"QLDNorth","Mornington",139.185501098633,-16.7576770782471,0.54,3.37,3.77,24.63,15.87,45.13,41.96,25.82,80.88
"QLDNorth","Torres",142.168746948242,-10.2303152084351,0.54,2.61,4.56,565.79,240.43,1827.37,5.91,4.54,8.63
"WANorth","Karratha",116.95361328125,-20.6833477020264,0.54,4.23,3.4,64.55,35.33,150.72,167.44,83.59,434.4
"QLDNorth","Cairns",145.972595214844,-16.7534255981445,0.54,2.36,1.58,3621.2,1194.73,16562.68,75.39,43.25,159.27
"WASouth","Rockingham",115.689399719238,-32.2365188598633,0.54,1.55,3.4,343.27,163.83,924.49,58.61,33.86,124.22
"QLDNorth","Burdekin",147.409255981445,-19.3074054718018,0.54,2.69,3.38,668.92,282.69,2158.52,72.98,40.46,164.65
"NT","East Arnhem",135.678955078125,-11.9292297363281,0.54,2.59,2.17,302.46,140.75,859.83,426.43,187.87,1312.16
"QLDNorth","Northern Peninsula Area",142.102737426758,-10.9672031402588,0.54,2.63,3.16,89.75,48.64,208.3,9.47,7.05,14.14
"WASouth","Augusta Margaret River",115.021179199219,-34.2565498352051,0.54,1.63,3.63,398.13,175.66,1227.57,1570.82,585.5,6050.76
"QLDNorth","Torres",142.871856689453,-10.0437240600586,0.54,2.58,5.27,1240.24,489.17,4369.39,26.7,16.87,50.52
"WANorth","East Pilbara",119.774200439453,-19.9569301605225,0.54,4.2,3.87,102.68,55.46,237.64,49.77,28.69,107.17
"WANorth","Broome",122.248458862305,-17.1136341094971,0.54,5.61,3.95,415.69,188.33,1216.41,139.37,72.14,342.16
"QLDNorth","Cassowary Coast",146.335098266602,-18.3602714538574,0.54,2.71,2.66,533.03,232.01,1652.77,36.68,22.85,69.7
"SA","Whyalla",137.440902709961,-33.2315673828125,0.54,2.91,3.08,36.58,22.97,68.49,56.94,34,113.76
"SA","Yorke Peninsula",137.768692016602,-35.0113372802734,0.54,2.4,5.45,618.19,259.54,2030.09,31.84,19.26,64.64
